,site,sales,period_of_day,headcount
428,site3,256.1744115644364,evening,3.0
429,site3,246.09526162449342,evening,2.0
430,site3,226.78431606865553,evening,2.0
431,site3,248.08529059924743,evening,3.0
432,site3,284.52225482575125,evening,3.0
433,site3,187.82616353310186,evening,2.0
434,site3,199.5482289020042,evening,2.0
435,site3,256.78048200071305,evening,3.0
436,site3,204.9639380429732,evening,2.0
437,site3,258.15635865147294,evening,3.0
438,site3,126.9177384924867,evening,2.0
439,site3,247.27899811414443,evening,2.0
440,site3,237.27826093068728,evening,2.0
441,site3,229.18325110428887,evening,2.0
442,site3,305.79384633669406,evening,4.0
443,site3,220.620900924949,evening,2.0
444,site3,311.3585024337253,evening,3.0
445,site3,179.20140374299845,evening,2.0
446,site3,294.7644351317956,evening,3.0
447,site3,336.1275095934568,evening,4.0
448,site3,248.83156831021887,evening,3.0
449,site3,207.2019357850865,evening,2.0
450,site3,287.32681718015857,evening,3.0
451,site3,331.9755363312851,evening,4.0
452,site3,84.54694904684936,evening,2.0
453,site3,221.5921373171127,evening,2.0
454,site3,221.17907865974863,evening,2.0
455,site3,102.47192382632508,evening,2.0
456,site3,182.642622896812,evening,2.0
457,site3,219.794103040289,evening,2.0
458,site3,224.49206740610413,evening,2.0
459,site3,320.46189138295233,evening,4.0
460,site3,252.38526973360928,evening,3.0
461,site3,331.24652131800235,evening,3.0
462,site3,314.7738652752158,evening,4.0
463,site3,323.66913189411264,evening,3.0
464,site3,133.35030774856264,evening,2.0
465,site3,48.46539029626018,evening,2.0
466,site3,231.453021673726,evening,2.0
467,site3,109.25061712131881,evening,2.0
468,site3,310.04064069928927,evening,3.0
469,site3,297.7909723080901,evening,3.0
470,site3,83.71575664786573,evening,2.0
471,site3,321.44649848594435,evening,3.0
472,site3,205.59843683449654,evening,2.0
473,site3,254.7421139333105,evening,3.0
474,site3,292.4149815080874,evening,3.0
475,site3,198.6915620744973,evening,2.0
476,site3,181.53311504099014,evening,2.0
477,site3,190.05384257696318,evening,2.0
478,site3,107.77050744104073,evening,2.0
479,site3,71.4599198827417,evening,2.0
480,site3,190.68646763437548,evening,2.0
481,site3,325.01314522377584,evening,4.0
482,site3,192.88171154539975,evening,2.0
483,site3,222.57431044895776,evening,2.0
484,site3,271.6690036351327,evening,3.0
485,site3,307.72104838686073,evening,3.0
486,site3,309.9349311665918,evening,3.0
487,site3,192.5339083303408,evening,2.0
488,site3,389.0254119334549,evening,4.0
489,site3,159.09038917204703,evening,2.0
490,site3,206.47974307819953,evening,2.0
491,site3,244.65892805079775,evening,2.0
492,site3,208.95718894618918,evening,2.0
493,site3,321.9532572737526,evening,3.0
494,site3,213.54580899581225,evening,2.0
495,site3,223.11585376564682,evening,2.0
496,site3,134.52411655990142,evening,2.0
497,site3,338.2014064931051,evening,3.0
498,site3,82.33194110456108,evening,2.0
499,site3,87.57166986116641,evening,2.0
500,site3,264.4663891491051,evening,3.0
501,site3,248.57873679019616,evening,3.0
502,site3,347.4077385920415,evening,4.0
503,site3,329.59454052167126,evening,4.0
504,site3,318.3373012477772,evening,3.0
505,site3,380.8152357247944,evening,4.0
506,site3,310.08552861602175,evening,3.0
507,site3,197.24438400523258,evening,2.0
508,site3,246.73637806790325,evening,2.0
509,site3,332.30555361164284,evening,3.0
510,site3,249.6207063388371,evening,3.0
511,site3,336.6224445142401,evening,3.0
512,site3,240.72805019929862,evening,2.0
513,site3,394.3362405926511,evening,4.0
514,site3,328.5221028009232,evening,4.0
515,site3,187.88685106170556,evening,2.0
516,site3,209.75473145950664,evening,2.0
517,site3,272.157937910182,evening,3.0
518,site3,156.73778530412824,evening,2.0
519,site3,219.66160121517922,evening,2.0
520,site3,327.8435508834958,evening,4.0
521,site3,332.73222079077686,evening,3.0
522,site3,277.30095508511056,evening,3.0
523,site3,310.12159561785637,evening,3.0
524,site3,408.68024585855585,evening,5.0
525,site3,333.90667540603215,evening,3.0
526,site3,179.60701178634267,evening,2.0
527,site3,327.2769960578743,evening,3.0
528,site3,250.1523512205551,evening,3.0
529,site3,278.33270526066104,evening,3.0
530,site3,446.23332055118175,evening,5.0
531,site3,248.42511782827543,evening,3.0
532,site3,345.46127719020217,evening,3.0
533,site3,249.58053465204586,evening,3.0
534,site3,259.5416410896306,evening,3.0
535,site3,246.66836905602892,evening,2.0
536,site3,266.66141351831385,evening,3.0
537,site3,327.9171575015482,evening,3.0
538,site3,237.81486052922736,evening,2.0
539,site3,217.12315387333277,evening,2.0
540,site3,191.61816694835485,evening,2.0
541,site3,229.5870227042375,evening,2.0
542,site3,241.9078758157698,evening,2.0
543,site3,217.93489168602184,evening,2.0
544,site3,172.47326317790612,evening,2.0
545,site3,249.16498636376804,evening,3.0
546,site3,109.61668739365876,evening,2.0
547,site3,278.9715275908855,evening,3.0
548,site3,292.2761303371822,evening,3.0
549,site3,264.009952557383,evening,3.0
550,site3,180.59677704235537,evening,2.0
551,site3,306.69075662658,evening,4.0
552,site3,208.89913356863815,evening,2.0
553,site3,255.19162089875738,evening,3.0
554,site3,371.41369024341213,evening,4.0
555,site3,285.8727434413079,evening,3.0
556,site3,296.34285799695505,evening,3.0
557,site3,294.0291566276176,evening,3.0
558,site3,95.31050465705067,evening,2.0
559,site3,238.17444906586553,evening,2.0
560,site3,110.5451194949398,evening,2.0
561,site3,227.0672974917095,evening,2.0
562,site3,258.79610177178637,evening,3.0
563,site3,150.20022025032847,evening,2.0
564,site3,189.14216315620007,evening,2.0
565,site3,221.91353213867566,evening,2.0
566,site3,330.7591943136528,evening,3.0
567,site3,283.52459049584843,evening,3.0
568,site3,314.39911517621886,evening,3.0
569,site3,249.81020242934605,evening,3.0
570,site3,275.2962669952636,evening,3.0
571,site3,174.90821174341045,evening,2.0
572,site3,313.9923673450567,evening,3.0
573,site3,321.9984020205623,evening,4.0
574,site3,41.731285309970986,evening,2.0
575,site3,269.6543813252073,evening,3.0
576,site3,256.78569327194947,evening,3.0
577,site3,173.63985443091855,evening,2.0
578,site3,192.67899313123792,evening,2.0
579,site3,274.0291917488051,evening,3.0
580,site3,135.6746863580258,evening,2.0
581,site3,148.26080659402018,evening,2.0
582,site3,316.9893975270136,evening,3.0
583,site3,266.1280996120511,evening,3.0
584,site3,244.753898282587,evening,2.0
585,site3,165.51737290756014,evening,2.0
586,site3,321.99209759260145,evening,4.0
587,site3,53.899639098808365,evening,2.0
588,site3,196.33763381384938,evening,2.0
589,site3,322.1244084814233,evening,3.0
590,site3,296.2484128048415,evening,3.0
591,site3,107.13625502432788,evening,2.0
592,site3,145.6992625925443,evening,2.0
593,site3,315.69355268299273,evening,3.0
594,site3,309.311189681687,evening,4.0
595,site3,322.05023657579403,evening,3.0
596,site3,243.13916741945295,evening,2.0
597,site3,230.39914764315674,evening,2.0
598,site3,289.52437475200384,evening,3.0
599,site3,219.13985655271392,evening,2.0
600,site3,197.10890743806254,evening,2.0
601,site3,280.82796283199485,evening,3.0
602,site3,270.71088514613945,evening,3.0
603,site3,278.25105208060495,evening,3.0
604,site3,284.6183964613875,evening,3.0
605,site3,149.818410715681,evening,2.0
606,site3,310.1281585645438,evening,4.0
607,site3,343.2646053374583,evening,3.0
608,site3,200.75075504195368,evening,2.0
609,site3,337.1507729717955,evening,4.0
610,site3,214.65031296428197,evening,2.0
611,site3,270.381780350502,evening,3.0
612,site3,142.9514915172869,evening,2.0
613,site3,161.58910396810256,evening,2.0
614,site3,239.48156554215296,evening,2.0
615,site3,192.41877006074984,evening,2.0
616,site3,266.4935894737783,evening,3.0
617,site3,92.19883988341545,evening,2.0
618,site3,277.52895374250505,evening,3.0
619,site3,271.2997888374997,evening,3.0
620,site3,267.2330914913955,evening,3.0
621,site3,230.6968661585999,evening,2.0
622,site3,318.32012298775714,evening,3.0
623,site3,169.22783554200748,evening,2.0
624,site3,340.8148235320823,evening,4.0
625,site3,341.3629030024409,evening,3.0
626,site3,199.53047101764292,evening,2.0
627,site3,319.14477312772465,evening,3.0
628,site3,237.2151402852217,evening,2.0
629,site3,323.96400800991273,evening,3.0
630,site3,306.55625366165964,evening,4.0
631,site3,176.16879060046932,evening,2.0
632,site3,192.80991979012848,evening,2.0
633,site3,266.26762161086145,evening,3.0
634,site3,263.35691049342546,evening,3.0
635,site3,121.5389344318827,evening,2.0
636,site3,185.93074092756171,evening,2.0
637,site3,99.65533383155866,evening,2.0
638,site3,309.18242432837764,evening,3.0
639,site3,313.30750581726136,evening,3.0
640,site3,200.42433789285798,evening,2.0
641,site3,243.59664438552792,evening,2.0
642,site3,272.7548886365833,evening,3.0
643,site3,213.4701468640742,evening,2.0
644,site3,174.97264037645112,evening,2.0
645,site3,264.1438089781122,evening,3.0
646,site3,268.7629029475863,evening,3.0
647,site3,376.91357405649336,evening,4.0
648,site3,193.60351211025696,evening,2.0
649,site3,189.16558206359412,evening,2.0
650,site3,199.70406240775546,evening,2.0
651,site3,329.2659698826194,evening,3.0
652,site3,327.6868853290621,evening,3.0
653,site3,314.62545865646433,evening,4.0
654,site3,73.56260721589058,evening,2.0
655,site3,308.6599562597962,evening,3.0
656,site3,193.21228821988825,evening,2.0
657,site3,163.64826241081647,evening,2.0
658,site3,234.35132507495265,evening,2.0
659,site3,230.55216180024425,evening,2.0
660,site3,323.8494116119133,evening,3.0
661,site3,180.09185994499785,evening,2.0
662,site3,227.4946703403518,evening,2.0
663,site3,313.90327760999,evening,4.0
664,site3,232.50535541737642,evening,2.0
665,site3,-1.0767096610615,evening,2.0
666,site3,313.6487961221363,evening,3.0
667,site3,311.2161099000529,evening,4.0
668,site3,318.6988695498977,evening,4.0
669,site3,292.3862073063502,evening,3.0
670,site3,293.04970727845983,evening,3.0
671,site3,288.141876756095,evening,3.0
672,site3,425.7665871487112,evening,5.0
673,site3,288.4585740315438,evening,3.0
674,site3,227.98993673671717,evening,2.0
675,site3,164.53723836507385,evening,2.0
676,site3,301.2075400166048,evening,3.0
677,site3,319.7292625957514,evening,3.0
678,site3,287.591260617168,evening,3.0
679,site3,309.5477399460141,evening,3.0
680,site3,209.68747797630166,evening,2.0
681,site3,341.03203753518244,evening,3.0
682,site3,286.4530066264479,evening,3.0
683,site3,180.47626403350526,evening,2.0
684,site3,327.020009276564,evening,3.0
685,site3,183.93787280464178,evening,2.0
686,site3,111.93521796779396,evening,2.0
687,site3,235.47301279682182,evening,2.0
688,site3,318.84323351550177,evening,3.0
689,site3,238.20872428036924,evening,2.0
690,site3,346.7596737792368,evening,4.0
691,site3,268.8451103368735,evening,3.0
692,site3,368.02490705879444,evening,4.0
693,site3,331.47456653842715,evening,3.0
694,site3,261.27706864285506,evening,3.0
695,site3,257.47912677853026,evening,3.0
696,site3,286.3013738042401,evening,3.0
697,site3,155.9721536395735,evening,2.0
698,site3,142.98069253166483,evening,2.0
699,site3,281.2091203367389,evening,3.0
700,site3,239.8521837411314,evening,2.0
701,site3,207.81606769524313,evening,2.0
702,site3,188.40620805843662,evening,2.0
703,site3,167.50586000987295,evening,2.0
704,site3,306.7748820044744,evening,3.0
705,site3,322.77699466738386,evening,3.0
706,site3,399.93388821117355,evening,4.0
707,site3,147.75896668324845,evening,2.0
708,site3,247.34633000043758,evening,2.0
709,site3,181.0858401664688,evening,2.0
710,site3,257.723314721864,evening,3.0
711,site3,251.40140353502662,evening,3.0
712,site3,221.9925064451573,evening,2.0
713,site3,295.4259169965721,evening,3.0
714,site3,330.0867765477626,evening,3.0
715,site3,293.28225478593583,evening,3.0
716,site3,22.877716990315974,evening,2.0
717,site3,159.91202756491106,evening,2.0
718,site3,154.02688200239305,evening,2.0
719,site3,312.42372463111934,evening,3.0
720,site3,174.6406231601789,evening,2.0
721,site3,319.3200555595292,evening,4.0
722,site3,167.6331980085104,evening,2.0
723,site3,338.7370928472372,evening,3.0
724,site3,158.07587617705036,evening,2.0
725,site3,240.69282373526903,evening,2.0
726,site3,280.01057723554624,evening,3.0
727,site3,228.76797701406974,evening,2.0
728,site3,324.93465995667066,evening,4.0
729,site3,152.92100059207937,evening,2.0
730,site3,281.38884630821747,evening,3.0
731,site3,178.32944389466695,evening,2.0
732,site3,220.0879227180437,evening,2.0
733,site3,125.46803007063684,evening,2.0
734,site3,206.21292798208356,evening,2.0
735,site3,131.14338479550105,evening,2.0
736,site3,279.607761233257,evening,3.0
737,site3,215.09076379829196,evening,2.0
738,site3,344.31851179201533,evening,3.0
739,site3,202.45340001914894,evening,2.0
740,site3,400.1958643508988,evening,4.0
741,site3,404.4914283413094,evening,5.0
742,site3,253.20589134193034,evening,3.0
743,site3,224.52063290677265,evening,2.0
744,site3,302.89330407821467,evening,3.0
745,site3,206.61398153396115,evening,2.0
746,site3,262.48915336849836,evening,3.0
747,site3,330.3004808726981,evening,3.0
748,site3,325.6046889011802,evening,3.0
749,site3,212.5803374872778,evening,2.0
750,site3,334.4862851023963,evening,3.0
751,site3,286.8062329327904,evening,3.0
752,site3,222.12152900607336,evening,2.0
753,site3,135.73038307559415,evening,2.0
754,site3,227.7655584603813,evening,2.0
755,site3,278.90867538679043,evening,3.0
756,site3,173.94289186870898,evening,2.0
757,site3,275.59602667601894,evening,3.0
758,site3,304.38345722600144,evening,4.0
759,site3,255.0616832837743,evening,3.0
760,site3,282.3827949339515,evening,3.0
761,site3,262.2274188342797,evening,3.0
762,site3,164.30736869962556,evening,2.0
763,site3,303.236732907538,evening,3.0
764,site3,318.48259999653953,evening,3.0
765,site3,229.09690433152423,evening,2.0
766,site3,225.32793363659727,evening,2.0
767,site3,244.9773099573062,evening,2.0
768,site3,311.3871046511287,evening,3.0
769,site3,166.2740421779141,evening,2.0
770,site3,237.43905791192316,evening,2.0
771,site3,228.64255218099115,evening,2.0
772,site3,275.4502043367579,evening,3.0
773,site3,313.4165219356772,evening,3.0
774,site3,263.96406467603094,evening,3.0
775,site3,191.9876230150887,evening,2.0
776,site3,115.00192892208463,evening,2.0
777,site3,223.4826697853981,evening,2.0
778,site3,291.82423102164097,evening,3.0
779,site3,110.37620027232688,evening,2.0
780,site3,256.2410921985357,evening,3.0
781,site3,238.11729250924367,evening,2.0
782,site3,346.2007938303213,evening,4.0
783,site3,317.61125746498794,evening,3.0
784,site3,151.78706649807816,evening,2.0
785,site3,259.7650581720126,evening,3.0
786,site3,289.48770694371046,evening,3.0
787,site3,252.1552687662836,evening,3.0
788,site3,304.8257224665847,evening,4.0
789,site3,292.21908706440206,evening,3.0
790,site3,319.1521609509928,evening,3.0
791,site3,236.08496015907392,evening,2.0
792,site3,292.1256794738617,evening,3.0
793,site3,275.76800717645966,evening,3.0
794,site3,320.4272597516473,evening,3.0
795,site3,222.71584684294925,evening,2.0
796,site3,212.49882133788793,evening,2.0
797,site3,251.81566391566608,evening,3.0
798,site3,229.6094254888013,evening,2.0
799,site3,308.05034577266736,evening,4.0
800,site3,108.0814094835865,evening,2.0
801,site3,306.8659323133479,evening,3.0
802,site3,179.79920133397164,evening,2.0
803,site3,185.5487719907487,evening,2.0
804,site3,162.72746343217256,evening,2.0
805,site3,214.87920598025823,evening,2.0
806,site3,272.16665631732513,evening,3.0
807,site3,224.94599031395356,evening,2.0
808,site3,218.3096717449354,evening,2.0
809,site3,267.9933741078841,evening,3.0
810,site3,280.3754212360721,evening,3.0
811,site3,167.9566512462306,evening,2.0
812,site3,186.47575234410024,evening,2.0
813,site3,327.43360618219407,evening,3.0
814,site3,282.4137718917071,evening,3.0
815,site3,225.0872119443283,evening,2.0
816,site3,169.8275739384322,evening,2.0
817,site3,209.94661568011446,evening,2.0
818,site3,208.38740810915647,evening,2.0
819,site3,344.34413546305916,evening,3.0
820,site3,244.93081540699146,evening,2.0
821,site3,135.6970640456349,evening,2.0
822,site3,290.2259494767351,evening,3.0
823,site3,416.30283723426226,evening,5.0
824,site3,295.82572876620884,evening,3.0
825,site3,223.1389632105641,evening,2.0
826,site3,123.68934438289241,evening,2.0
827,site3,277.02887058754453,evening,3.0
828,site3,274.1920120975189,evening,3.0
829,site3,244.08370328272642,evening,2.0
830,site3,452.2929141883849,evening,5.0
831,site3,306.9972396142756,evening,3.0
832,site3,187.55808605645805,evening,2.0
833,site3,208.6118194594127,evening,2.0
834,site3,278.47856199860166,evening,3.0
835,site3,322.28544713415084,evening,3.0
836,site3,319.71380866215236,evening,3.0
837,site3,277.7356419290863,evening,3.0
838,site3,215.90547391095706,evening,2.0
839,site3,281.23103197787066,evening,3.0
840,site3,210.3432630966595,evening,2.0
841,site3,159.18719405551744,evening,2.0
842,site3,277.74042950380664,evening,3.0
843,site3,206.84253793903622,evening,2.0
844,site3,175.36406311808062,evening,2.0
845,site3,221.1975624272805,evening,2.0
846,site3,304.125604289708,evening,4.0
847,site3,249.53941874244452,evening,3.0
848,site3,78.66171204833645,evening,2.0
849,site3,222.73725836150052,evening,2.0
850,site3,241.21909959960573,evening,2.0
851,site3,219.66977815998303,evening,2.0
852,site3,254.6920246703738,evening,3.0
853,site3,331.93899433256155,evening,4.0
854,site3,151.7461186787355,evening,2.0
855,site3,177.29703151116993,evening,2.0
856,site3,306.54687549546645,evening,4.0
857,site3,184.25694089605534,evening,2.0
858,site3,319.93987220465584,evening,3.0
859,site3,213.27805472882244,evening,2.0
860,site3,368.8659193902172,evening,4.0
861,site3,277.1086082487137,evening,3.0
862,site3,278.13490949293043,evening,3.0
863,site3,132.14448652516026,evening,2.0
864,site3,269.58104995196214,evening,3.0
865,site3,153.9312054563805,evening,2.0
866,site3,120.25667456752271,evening,2.0
867,site3,265.14940090220347,evening,3.0
868,site3,272.46692981660317,evening,3.0
869,site3,263.5337283151993,evening,3.0
870,site3,243.1792129798364,evening,2.0
871,site3,46.40958539536146,evening,2.0
872,site3,279.51701283095235,evening,3.0
873,site3,342.3689298304918,evening,3.0
874,site3,336.6010074163305,evening,3.0
875,site3,291.56610304478045,evening,3.0
876,site3,259.411741067357,evening,3.0
877,site3,336.79569195790214,evening,3.0
878,site3,275.11420447883967,evening,3.0
879,site3,427.1926621423572,evening,5.0
880,site3,229.32969819966522,evening,2.0
881,site3,230.03266598040565,evening,2.0
882,site3,304.8748189818975,evening,3.0
883,site3,381.35174586913115,evening,4.0
884,site3,130.90676198196664,evening,2.0
885,site3,212.0209474519301,evening,2.0
886,site3,318.9383656804476,evening,3.0
887,site3,156.71606668225357,evening,2.0
888,site3,268.7198195615622,evening,3.0
889,site3,314.6234405504878,evening,3.0
890,site3,265.83581738411476,evening,3.0
891,site3,296.69751039716454,evening,3.0
892,site3,331.9475876699325,evening,3.0
893,site3,224.76583635657886,evening,2.0
894,site3,146.6012424475997,evening,2.0
895,site3,241.8162513799884,evening,2.0
896,site3,260.4606588395364,evening,3.0
897,site3,184.6710004886835,evening,2.0
898,site3,305.5577478634855,evening,3.0
899,site3,336.339630228038,evening,3.0
900,site3,311.2964927252727,evening,3.0
901,site3,258.6008716382854,evening,3.0
902,site3,245.44465445859933,evening,2.0
903,site3,245.61797491980252,evening,2.0
904,site3,246.49336081611503,evening,2.0
905,site3,243.27105623074962,evening,2.0
906,site3,291.0448042920435,evening,3.0
907,site3,298.6434033047148,evening,3.0
908,site3,313.02921413829336,evening,4.0
909,site3,215.50173143223074,evening,2.0
910,site3,224.06982430073472,evening,2.0
911,site3,296.52336689716697,evening,3.0
912,site3,169.08838623020574,evening,2.0
913,site3,254.3521448302592,evening,3.0
914,site3,269.1254516645201,evening,3.0
915,site3,275.19202511499157,evening,3.0
916,site3,276.65824417927274,evening,3.0
917,site3,134.4893032479244,evening,2.0
918,site3,150.02836607625596,evening,2.0
919,site3,384.99827374840874,evening,4.0
920,site3,344.1305169316079,evening,4.0
921,site3,226.77546519007953,evening,2.0
922,site3,234.16052378561938,evening,2.0
923,site3,210.2023251566501,evening,2.0
924,site3,178.6241123377,evening,2.0
925,site3,200.17662389698864,evening,2.0
926,site3,328.78149926357435,evening,3.0
927,site3,316.12758013284724,evening,3.0
928,site3,217.8040053808967,evening,2.0
929,site3,304.6938975696014,evening,3.0
930,site3,282.7597771881459,evening,3.0
931,site3,278.22510340876556,evening,3.0
932,site3,291.08930139354607,evening,3.0
933,site3,174.60651432772016,evening,2.0
934,site3,227.1219492607754,evening,2.0
935,site3,305.13174803145847,evening,4.0
936,site3,80.30857032778312,evening,2.0
937,site3,256.2273500994957,evening,3.0
938,site3,192.76149133876785,evening,2.0
939,site3,173.96431283653496,evening,2.0
940,site3,344.8918500562905,evening,3.0
941,site3,255.8055585695641,evening,3.0
942,site3,211.9800688842097,evening,2.0
943,site3,267.2427650643387,evening,3.0
944,site3,275.3578573859007,evening,3.0
945,site3,247.80866707873847,evening,3.0
946,site3,342.6873739939139,evening,3.0
947,site3,164.82216788068592,evening,2.0
948,site3,313.4926434110838,evening,3.0
949,site3,350.7909578679155,evening,4.0
950,site3,228.27660964818145,evening,2.0
951,site3,51.70591831914601,evening,2.0
952,site3,293.40296010245265,evening,3.0
953,site3,262.60311182539505,evening,3.0
954,site3,230.93866569713094,evening,2.0
955,site3,88.4984601181398,evening,2.0
956,site3,239.63563489723325,evening,2.0
957,site3,315.22229819212276,evening,3.0
958,site3,225.79790774705145,evening,2.0
959,site3,298.37705801389427,evening,3.0
960,site3,250.06306476626608,evening,3.0
961,site3,188.09428601632288,evening,2.0
962,site3,123.02780323342354,evening,2.0
963,site3,236.33670056768818,evening,2.0
964,site3,224.6908704433374,evening,2.0
965,site3,158.17712878495973,evening,2.0
966,site3,101.8424953466984,evening,2.0
967,site3,324.624214327761,evening,4.0
968,site3,273.8654137829162,evening,3.0
969,site3,303.11409608988663,evening,4.0
970,site3,275.5329396759172,evening,3.0
971,site3,327.2815323990779,evening,3.0
972,site3,108.90002871092025,evening,2.0
973,site3,344.6910208730359,evening,4.0
974,site3,203.27419424700796,evening,2.0
975,site3,306.039908442708,evening,4.0
976,site3,294.250587226262,evening,3.0
977,site3,118.14555143845342,evening,2.0
978,site3,240.73031028179858,evening,2.0
979,site3,281.9890735765236,evening,3.0
980,site3,166.6285727617946,evening,2.0
981,site3,333.00744486735744,evening,4.0
982,site3,339.0084094017676,evening,3.0
983,site3,145.88642351863416,evening,2.0
984,site3,254.63625070379268,evening,3.0
985,site3,259.01244931159374,evening,3.0
986,site3,232.10364204943255,evening,2.0
987,site3,207.32507736872773,evening,2.0
988,site3,305.05428170741334,evening,3.0
989,site3,263.48843050544133,evening,3.0
990,site3,129.3592278766887,evening,2.0
991,site3,281.87316119953533,evening,3.0
992,site3,343.10235486287127,evening,3.0
993,site3,251.74378188707053,evening,3.0
994,site3,254.62355941301178,evening,3.0
995,site3,298.0608013048737,evening,3.0
996,site3,190.2251812759808,evening,2.0
997,site3,237.23344627781483,evening,2.0
998,site3,235.08521742079697,evening,2.0
999,site3,113.09794272695365,evening,2.0
0,site3,242.4786688405409,evening,2.0
1,site3,282.70866454759846,evening,3.0
2,site3,328.1049309225853,evening,3.0
3,site3,294.4143233315346,evening,3.0
4,site3,201.3086473336109,evening,2.0
5,site3,247.98719649129546,evening,3.0
6,site3,125.99012860874413,evening,2.0
7,site3,312.11434174604057,evening,4.0
8,site3,167.3243085240796,evening,2.0
9,site3,251.49964658168344,evening,3.0
10,site3,104.76463867839487,evening,2.0
11,site3,255.28098098732298,evening,3.0
12,site3,294.3312160307923,evening,3.0
13,site3,156.8978027938133,evening,2.0
14,site3,94.52125623104979,evening,2.0
15,site3,249.6722037353958,evening,3.0
16,site3,155.87048844231487,evening,2.0
17,site3,331.08225471925266,evening,3.0
18,site3,118.86859470067611,evening,2.0
19,site3,164.5626823282862,evening,2.0
20,site3,292.87489454601746,evening,3.0
21,site3,300.81293671207663,evening,3.0
22,site3,99.14299990477451,evening,2.0
23,site3,178.45845308831275,evening,2.0
24,site3,312.12690667737667,evening,3.0
25,site3,250.4949967841071,evening,3.0
26,site3,317.9062015253777,evening,4.0
27,site3,315.74080931663445,evening,4.0
28,site3,237.7227144249062,evening,2.0
29,site3,299.76480327693116,evening,3.0
30,site3,183.39252898187982,evening,2.0
31,site3,255.3969738780239,evening,3.0
32,site3,298.0476262469846,evening,3.0
33,site3,364.75058270699697,evening,4.0
34,site3,260.40244583709017,evening,3.0
35,site3,261.07414120255265,evening,3.0
36,site3,299.33001717188296,evening,3.0
37,site3,322.32416690422133,evening,3.0
38,site3,91.18273271720886,evening,2.0
39,site3,317.8070617245373,evening,3.0
40,site3,320.9475948133491,evening,3.0
41,site3,204.92127883015095,evening,2.0
42,site3,304.69396352649164,evening,4.0
43,site3,146.45451351286704,evening,2.0
44,site3,181.46993067581408,evening,2.0
45,site3,311.6940129705532,evening,3.0
46,site3,263.3377133495803,evening,3.0
47,site3,285.0664937659393,evening,3.0
48,site3,222.463165982407,evening,2.0
49,site3,308.3744004047319,evening,4.0
50,site3,304.85406084358715,evening,3.0
51,site3,217.09790624355279,evening,2.0
52,site3,203.4769653150883,evening,3.0
53,site3,213.8434992856574,evening,2.0
54,site3,441.9014572433141,evening,5.0
55,site3,103.05599099807375,evening,2.0
56,site3,151.0113776598199,evening,2.0
57,site3,223.47029968351532,evening,2.0
58,site3,223.9685630068999,evening,2.0
59,site3,220.6314694715725,evening,2.0
60,site3,114.66212537308067,evening,2.0
61,site3,297.37767132423846,evening,3.0
62,site3,240.29604410904298,evening,2.0
63,site3,180.21732175160983,evening,2.0
64,site3,329.2285349717158,evening,3.0
65,site3,247.58432693529147,evening,2.0
66,site3,306.94936494250885,evening,4.0
67,site3,212.03163573574113,evening,2.0
68,site3,307.9313668752164,evening,4.0
69,site3,169.5622942938337,evening,2.0
70,site3,262.1202189778175,evening,3.0
71,site3,276.09667400635516,evening,3.0
72,site3,324.1813788264965,evening,3.0
73,site3,322.7032044528778,evening,3.0
74,site3,330.8292046340151,evening,4.0
75,site3,80.951374319356,evening,2.0
76,site3,226.77273733222313,evening,2.0
77,site3,268.632650164735,evening,3.0
78,site3,271.99315988926975,evening,3.0
79,site3,252.8620420385336,evening,3.0
80,site3,228.5282067664511,evening,2.0
81,site3,274.072993549046,evening,3.0
82,site3,318.1078867938108,evening,3.0
83,site3,195.38132101669706,evening,2.0
84,site3,142.1093306181186,evening,2.0
85,site3,67.46593661118825,evening,2.0
86,site3,200.47994190462063,evening,2.0
87,site3,279.40451092813237,evening,3.0
88,site3,351.6141778708897,evening,4.0
89,site3,118.52383605378515,evening,2.0
90,site3,145.63782458280178,evening,2.0
91,site3,270.0435805602005,evening,3.0
92,site3,81.08392970163283,evening,2.0
93,site3,324.28596738700685,evening,4.0
94,site3,156.86202647331925,evening,2.0
95,site3,298.8819393805466,evening,3.0
96,site3,143.73317550638342,evening,2.0
97,site3,110.21328577671531,evening,2.0
98,site3,277.68203836954666,evening,3.0
99,site3,236.50667326341255,evening,2.0
100,site3,128.60100167330842,evening,2.0
101,site3,337.4190115076421,evening,4.0
102,site3,265.7381194879745,evening,3.0
103,site3,237.01819917393215,evening,2.0
104,site3,164.80357075780552,evening,2.0
105,site3,138.45018844920872,evening,2.0
106,site3,289.85900205678513,evening,3.0
107,site3,278.79627639679023,evening,3.0
108,site3,252.36144754173816,evening,3.0
109,site3,163.88775122389788,evening,2.0
110,site3,345.8605482543292,evening,4.0
111,site3,145.29654296475604,evening,2.0
112,site3,281.2472520100728,evening,3.0
113,site3,168.7778087570053,evening,2.0
114,site3,219.02167998355318,evening,2.0
115,site3,226.37712217673794,evening,2.0
116,site3,268.71158383093837,evening,3.0
117,site3,313.2866536960846,evening,3.0
118,site3,272.0826930065685,evening,3.0
119,site3,246.2503910151741,evening,2.0
120,site3,149.4146085806661,evening,2.0
121,site3,287.4128291025473,evening,3.0
122,site3,315.1956987806523,evening,4.0
123,site3,210.93869682858417,evening,2.0
124,site3,196.88312876176965,evening,2.0
125,site3,220.48885893591432,evening,2.0
126,site3,246.90395847821046,evening,2.0
127,site3,269.3161368752081,evening,3.0
